id,state,source,source_record_id,record_type,title,agency,program_focus,topic_keys,posted_date,updated_date,due_date,effective_date,comment_required_flag,action_required_by,importance_score,summary,document_url,source_url,matched_keywords,rht_flag,raw_json,last_checked_at
stupd-de9db3448309e683,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:SFY26-%20%20Charity%20Care%20Public%20Notice_.pdf,public_comment_notice,SFY26 Hospital Reimbursements for Charity Care,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-30,,2025-07-30,,true,,30,Division/office: DMAHS /DOH. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/SFY26-%20%20Charity%20Care%20Public%20Notice_.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS /DOH"",""href"":""/humanservices/notices/documents/public-notices/SFY26-%20 Charity Care Public Notice_.pdf"",""posted"":""June 30, 2025""}",2026-07-27T15:40:37Z
stupd-45a236c52585da5b,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:SFY26-%20GME-T%20Public%20Notice_vam.pdf,public_comment_notice,SFY26 Graduate Medical Education-Trauma,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-30,,2025-07-30,,true,,30,Division/office: DMAHS/DOH. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/SFY26-%20GME-T%20Public%20Notice_vam.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS/DOH"",""href"":""/humanservices/notices/documents/public-notices/SFY26-%20GME-T Public Notice_vam.pdf"",""posted"":""June 30, 2025""}",2026-07-27T15:40:37Z
stupd-8959243ecbab0bdb,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:SFY26-%20%20GME%20Supplemental%20Public%20Notice%20vam.pdf,public_comment_notice,SFY26 Graduate Medical Education-Supplemental,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-30,,2025-07-30,,true,,30,Division/office: DMAHS/DOH. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/SFY26-%20%20GME%20Supplemental%20Public%20Notice%20vam.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS/DOH"",""href"":""/humanservices/notices/documents/public-notices/SFY26-%20 GME Supplemental Public Notice vam.pdf"",""posted"":""June 30, 2025""}",2026-07-27T15:40:37Z
stupd-07c79f84b910c902,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:SFY26%20-%20GME%20Public%20Notice_%20_vam.pdf,public_comment_notice,SFY26 Graduate Medical Education,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-30,,2025-07-30,,true,,30,Division/office: DMAHS/DOH. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/SFY26%20-%20GME%20Public%20Notice_%20_vam.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS/DOH"",""href"":""/humanservices/notices/documents/public-notices/SFY26%20- GME Public Notice_ _vam.pdf"",""posted"":""June 30, 2025""}",2026-07-27T15:40:37Z
stupd-bc22986fc439b140,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:Public%20Notice%20Adult%20and%20Ped%20primary%20care%20rate%20increase.pdf,public_comment_notice,SFY26 Adult and Pediatric Primary Care rates,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-30,,2025-07-30,,true,,30,Division/office: DMAHS. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/Public%20Notice%20Adult%20and%20Ped%20primary%20care%20rate%20increase.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS"",""href"":""/humanservices/notices/documents/public-notices/Public%20Notice Adult and Ped primary care rate increase.pdf"",""posted"":""June 30, 2025""}",2026-07-27T15:40:37Z
stupd-571f8eb1dc0bbefb,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:Quick%20Guide%20to%20FY25%20Fiscal%20Agent%20Vendor%20PMPM%20Rate%20Increase.pdf,public_comment_notice,Community Care Program (CCP) and Supports Programs (SP) Rates,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-06,,2025-07-06,,true,,30,Division/office: DMAHS /Division of Developmental Disabilities. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/Quick%20Guide%20to%20FY25%20Fiscal%20Agent%20Vendor%20PMPM%20Rate%20Increase.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS /Division of Developmental Disabilities"",""href"":""/humanservices/notices/documents/public-notices/Quick Guide to FY25 Fiscal Agent Vendor PMPM Rate Increase.pdf"",""posted"":""June 6, 2025""}",2026-07-27T15:40:37Z
stupd-0fd414fee1f6d1d7,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:2025-5-29%20NJ%20DDD%20Rate%20Notice.pdf,public_comment_notice,Community Care Program (CCP) and Supports Programs (SP) Rate Notice,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-06-06,,2025-07-06,,true,,30,Division/office: DMAHS /Division of Developmental Disabilities. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/2025-5-29%20NJ%20DDD%20Rate%20Notice.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS /Division of Developmental Disabilities"",""href"":""/humanservices/notices/documents/public-notices/2025-5-29 NJ DDD Rate Notice.pdf"",""posted"":""June 6, 2025""}",2026-07-27T15:40:37Z
stupd-056eaa92d2cbbc09,VA,va_medicaid_provider_memos,updates-intensive-clinic-support-appendix-appendix-f-mental-health-services-manual,provider_bulletin,Updates to The Intensive Clinic Support Appendix (Appendix F) of the Mental Health Services Manual,Virginia Department of Medical Assistance Services / Virginia Medicaid,managed_care;medicaid;rural_health,behavioral_health;managed_care;medicaid,2025-05-28,,,,false,,30,"To: All Providers of Behavioral Health Services, Commonwealth Coordinated Care (CCC) Plus Managed Care Plans and Medallion 4 Managed Care Plans",,https://vamedicaid.dmas.virginia.gov/memo/updates-intensive-clinic-support-appendix-appendix-f-mental-health-services-manual,behavioral health;managed care;Medicaid,false,"{""audience"":""All Providers of Behavioral Health Services, Commonwealth Coordinated Care (CCC) Plus Managed Care Plans and Medallion 4 Managed Care Plans"",""source_page"":""https://vamedicaid.dmas.virginia.gov/providers/memo-2025""}",2026-07-27T15:40:58Z
stupd-6a3886a4c0fbee70,OR,or_oha_ohp_announcements,ohp-announcement:747,waiver_notice,"Federal comment period now open for Oregon’s Substance Use Disorder 1115 waiver application: Please comment by May 10, 2025",Oregon Health Authority / Oregon Health Plan,medicaid;rural_health,behavioral_health;medicaid;waiver,2025-04-25,2025-04-25,,,false,,30,"['Plan', 'Provider'] ['All Providers', 'Behavioral health providers', 'CCOs', 'Community Mental Health Programs']",https://www.oregon.gov/oha/HSD/OHP/Announcements/Federal-Comment-Period0425.pdf,https://www.oregon.gov/oha/HSD/OHP/Announcements/Federal-Comment-Period0425.pdf,behavioral health,false,"{""Applies_x0020_To"":[""All Providers"",""Behavioral health providers"",""CCOs"",""Community Mental Health Programs""],""Category"":[""Plan"",""Provider""],""ID"":747,""Id"":747,""Issue_x0020_Date"":""2025-04-25T07:00:00Z"",""Modified"":""2025-04-25T18:35:06Z"",""URL"":{""Description"":""Federal comment period now open for Oregon\u2019s Substance Use Disorder 1115 waiver application: Please comment by May 10, 2025"",""Url"":""https://www.oregon.gov/oha/HSD/OHP/Announcements/Federal-Comment-Period0425.pdf""}}",2026-07-27T15:40:57Z
stupd-7a639ac32e4e2b24,IL,il_hfs_provider_notices,prn250422a,provider_bulletin,"Resuming Pharmacy Prior Authorization System April 29, 2025",Illinois Department of Healthcare and Family Services,interoperability;rural_health,prior_authorization;rural_health,2025-04-22,,,,false,,30,"Provider category: Encounter Rate Clinics, Federally Qualified Health Centers, Hospitals, Nurses, Pharmacies, Physicians, Rural Health Clinics",https://hfs.illinois.gov/medicalproviders/notices/notice.prn250422a.html,https://hfs.illinois.gov/medicalproviders/notices.html,prior authorization;rural health,true,"{""row"":[""2025"",""April 22, 2025"",[""prn250422a"",""/content/soi/hfs/en/medicalproviders/notices/notice.prn250422a.html"",""false""],""Resuming Pharmacy Prior Authorization System April 29, 2025"",""Encounter+Rate+Clinics, Federally+Qualified+Health+Centers, Hospitals, Nurses, Pharmacies, Physicians, Rural+Health+Clinics""],""source_url"":""https://hfs.illinois.gov/content/soi/hfs/en/medicalproviders/notices/jcr:content/responsivegrid/container/container_293684588/datatablecontentfrag.datatablecontentfragment.json""}",2026-07-27T15:40:50Z
stupd-253dd010b70a30ea,VA,va_medicaid_provider_memos,updates-chapter-v-psychiatric-services-manual,provider_bulletin,Updates to Chapter V of the Psychiatric Services Manual,Virginia Department of Medical Assistance Services / Virginia Medicaid,managed_care;medicaid;rural_health,behavioral_health;managed_care;medicaid,2025-04-11,,,,false,,30,"To: All Providers of Behavioral Health Services, Acentra, Cardinal Care Managed Care Organizations",,https://vamedicaid.dmas.virginia.gov/memo/updates-chapter-v-psychiatric-services-manual,behavioral health;managed care;Medicaid,false,"{""audience"":""All Providers of Behavioral Health Services, Acentra, Cardinal Care Managed Care Organizations"",""source_page"":""https://vamedicaid.dmas.virginia.gov/providers/memo-2025""}",2026-07-27T15:40:58Z
stupd-2f9f25bba8574fce,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:Quick%20Guide%20to%20FY25%20AWC%20PMPM%20Rate%20Increases.pdf,public_comment_notice,Community Care Program (CCP) and Supports Programs (SP) Rates,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-03-28,,2025-04-27,,true,,30,Division/office: DMAHS/DDD. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/Quick%20Guide%20to%20FY25%20AWC%20PMPM%20Rate%20Increases.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS/DDD"",""href"":""/humanservices/notices/documents/public-notices/Quick Guide to FY25 AWC PMPM Rate Increases.pdf"",""posted"":""March 28, 2025""}",2026-07-27T15:40:37Z
stupd-8b478db5656f0b56,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:2025-3-17%20NJ%20DDD%20Rate%20Notice.pdf,public_comment_notice,Community Care Program (CCP) and Supports Programs (SP) Rate Notice,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-03-28,,2025-04-27,,true,,30,Division/office: DMAHS/DDD. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/2025-3-17%20NJ%20DDD%20Rate%20Notice.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS/DDD"",""href"":""/humanservices/notices/documents/public-notices/2025-3-17 NJ DDD Rate Notice.pdf"",""posted"":""March 28, 2025""}",2026-07-27T15:40:37Z
stupd-30dbe99a5f6ecbef,OR,or_oha_provider_matters,ohp-provider-matters:167,provider_bulletin,Provider Matters update,Oregon Health Authority / Oregon Health Plan,medicaid;rural_health,behavioral_health;medicaid;mmis,2025-03-28,2025-04-02,,,false,,30,"​Medicaid program updates Behavior Rehabilitation Service&#160;providers: Join OHA's April 15 webinar​&#160; Replacement of durable medical equipment, supplies, prescription drugs and full or partial dentures in event of natural disasters Resources for providers serving children and young adults Provider resources BRS Authorization and Reauthorization request forms (3/24/2025) ​Oregon Health Update: Monthly office hours for health care partners (3/25/2025) 1915(i) Home and Community-Based Services Office Hour for Community Mental Health Programs and Residential Providers (3/28/2025) Recent rule revisions OAR 410-138-0020. Authorizes additional counties to implement the Newborn Nurse Home Visiting program. OAR 410-200-0315. Attaches 2025 Standards Table to the rule In case you missed it Agenda and registration link for Health Evidence Review Commission's March 31 listening session about OHP benefits and denials (3/25/2025) From Oregon Department of Human Services: Short videos explain how to solve common ONE Online account challenges (3/21/2025)",,https://www.oregon.gov/oha/HSD/OHP/Pages/Provider-Matters.aspx,Medicaid;MMIS,false,"{""ID"":167,""Id"":167,""Issue_x0020_Date"":""2025-03-28T07:00:00Z"",""Modified"":""2025-04-02T20:30:13Z"",""URL"":null}",2026-07-27T15:40:57Z
stupd-63cc95c677ce3542,VA,va_medicaid_provider_memos,updates-all-provider-manuals-chapter-3-member-eligibility,provider_bulletin,"Updates to All Provider Manuals, Chapter 3 (Member Eligibility)",Virginia Department of Medical Assistance Services / Virginia Medicaid,eligibility;managed_care;medicaid,eligibility;managed_care;medicaid,2025-03-13,,,,false,,30,To: All Providers and Managed Care Organizations (MCOs) Participating in the Virginia Medical Assistance Program,,https://vamedicaid.dmas.virginia.gov/memo/updates-all-provider-manuals-chapter-3-member-eligibility,eligibility;managed care;Medicaid,false,"{""audience"":""All Providers and Managed Care Organizations (MCOs) Participating in the Virginia Medical Assistance Program"",""source_page"":""https://vamedicaid.dmas.virginia.gov/providers/memo-2025""}",2026-07-27T15:40:58Z
stupd-8581fffea36c759f,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:Public%20notice%20for%20OTP%20Delivery%20of%20MAT%201%2021%2025_jw%202.18.25_RD%20VM%202.pdf,public_comment_notice,Reimbursement for Opioid Treatment Program (OTP) Delivery of Methadone to Residential Settings,New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-02-26,,2025-03-28,,true,,30,Division/office: DMAHS. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/Public%20notice%20for%20OTP%20Delivery%20of%20MAT%201%2021%2025_jw%202.18.25_RD%20VM%202.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS"",""href"":""/humanservices/notices/documents/public-notices/Public%20notice for OTP Delivery of MAT 1 21 25_jw 2.18.25_RD VM 2.pdf"",""posted"":""February 26, 2025""}",2026-07-27T15:40:37Z
stupd-ef7f7e821c5dea16,NJ,nj_dhs_public_notices,humanservices:notices:documents:public-notices:20250212%20public%20notice%20v2%20-%20vam.pdf,public_comment_notice,Pre-release and post-release services for justice involved youth (CAA 5121),New Jersey Division of Medical Assistance and Health Services,rht,grant,2025-02-26,,2025-03-28,,true,,30,Division/office: DMAHS. Comments due: 30 days after posted,https://nj.gov/humanservices/notices/documents/public-notices/20250212%20public%20notice%20v2%20-%20vam.pdf,https://nj.gov/humanservices/notices/grants/public-notices/,,false,"{""action"":""Comments due: 30 days after posted"",""division"":""DMAHS"",""href"":""/humanservices/notices/documents/public-notices/20250212%20public notice v2 - vam.pdf"",""posted"":""February 26, 2025""}",2026-07-27T15:40:37Z
